file_path,object_name,field_name,data_type,required,cardinality,unit,enum_or_format,key_semantics,missing_handling,description,example_value
I_stage/stage_posterior_package.csv,StagePosteriorPackage,sample_id,string,False,0..1,dimensionless,,object identifier or foreign key per schema,blank allowed unless required,Schema field sample_id in I_stage/stage_posterior_package.csv,SAMPLE_001
I_stage/stage_posterior_package.csv,StagePosteriorPackage,stage_id,string,False,0..1,dimensionless,,object identifier or foreign key per schema,blank allowed unless required,Schema field stage_id in I_stage/stage_posterior_package.csv,S_LOCATE_01
I_stage/stage_posterior_package.csv,StagePosteriorPackage,posterior_state_snapshot_id,string,False,0..1,dimensionless,,object identifier or foreign key per schema,blank allowed unless required,Schema field posterior_state_snapshot_id in I_stage/stage_posterior_package.csv,STAGE_STATE_S_LOCATE_01
I_stage/stage_posterior_package.csv,StagePosteriorPackage,posterior_parameter_snapshot_ids,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field posterior_parameter_snapshot_ids in I_stage/stage_posterior_package.csv,STAGE_PARAM_1_LOCATE_01;STAGE_PARAM_2_LOCATE_01;STAGE_PARAM_3_LOCATE_01;STAGE_PARAM_4_LOCATE_01
I_stage/stage_posterior_package.csv,StagePosteriorPackage,stage_increment_id,string,False,0..1,dimensionless,,object identifier or foreign key per schema,blank allowed unless required,Schema field stage_increment_id in I_stage/stage_posterior_package.csv,STAGE_INC_S_LOCATE_01
I_stage/stage_posterior_package.csv,StagePosteriorPackage,transition_record_id,string,False,0..1,dimensionless,,object identifier or foreign key per schema,blank allowed unless required,Schema field transition_record_id in I_stage/stage_posterior_package.csv,TRANS_S_LOCATE_01_TO_S_CLAMP_02
I_stage/stage_posterior_package.csv,StagePosteriorPackage,locked_history_ids,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field locked_history_ids in I_stage/stage_posterior_package.csv,LOCK_HIST_MULTIPART
I_stage/stage_posterior_package.csv,StagePosteriorPackage,source_ledger_id,string,False,0..1,dimensionless,,object identifier or foreign key per schema,blank allowed unless required,Schema field source_ledger_id in I_stage/stage_posterior_package.csv,LEDGER_MULTIPART
I_stage/stage_posterior_package.csv,StagePosteriorPackage,parent_package_id_optional,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field parent_package_id_optional in I_stage/stage_posterior_package.csv,STAGE_PKG_S_LOCATE_01
I_stage/stage_posterior_package.csv,StagePosteriorPackage,package_hash,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field package_hash in I_stage/stage_posterior_package.csv,550a1f5e3c050779ea38229c89e837019d3ead51814f93c0f52d37e974ffc93f
I_stage/stage_posterior_package.csv,StagePosteriorPackage,quality_flag,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field quality_flag in I_stage/stage_posterior_package.csv,PASS
I_stage/stage_posterior_package.csv,StagePosteriorPackage,metadata,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field metadata in I_stage/stage_posterior_package.csv,"{""data_nature"":""SYNTHETIC_NUMERICAL_CONSISTENCY_CASE"",""engineering_claim_allowed"":false,""schema_version"":""V2.5"",""schema_revision"":""MULTI_PART_SERIAL_PARALLEL_2026-07""}"
I_stage/stage_state_snapshot.csv,StageStateSnapshot,stage_state_snapshot_id,string,False,0..1,dimensionless,,object identifier or foreign key per schema,blank allowed unless required,Schema field stage_state_snapshot_id in I_stage/stage_state_snapshot.csv,STAGE_STATE_S_LOCATE_01
I_stage/stage_state_snapshot.csv,StageStateSnapshot,sample_id,string,False,0..1,dimensionless,,object identifier or foreign key per schema,blank allowed unless required,Schema field sample_id in I_stage/stage_state_snapshot.csv,SAMPLE_001
I_stage/stage_state_snapshot.csv,StageStateSnapshot,stage_id,string,False,0..1,dimensionless,,object identifier or foreign key per schema,blank allowed unless required,Schema field stage_id in I_stage/stage_state_snapshot.csv,S_LOCATE_01
I_stage/stage_state_snapshot.csv,StageStateSnapshot,state_role,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field state_role in I_stage/stage_state_snapshot.csv,PREDICTED
I_stage/stage_state_snapshot.csv,StageStateSnapshot,reference_state_id,string,False,0..1,dimensionless,,object identifier or foreign key per schema,blank allowed unless required,Schema field reference_state_id in I_stage/stage_state_snapshot.csv,REF_NOMINAL
I_stage/stage_state_snapshot.csv,StageStateSnapshot,parent_stage_state_id_optional,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field parent_stage_state_id_optional in I_stage/stage_state_snapshot.csv,STAGE_STATE_S_LOCATE_01
I_stage/stage_state_snapshot.csv,StageStateSnapshot,pose_state,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field pose_state in I_stage/stage_state_snapshot.csv,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
I_stage/stage_state_snapshot.csv,StageStateSnapshot,interface_displacement,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field interface_displacement in I_stage/stage_state_snapshot.csv,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
I_stage/stage_state_snapshot.csv,StageStateSnapshot,gap_g,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field gap_g in I_stage/stage_state_snapshot.csv,"[0.08,0.04,0.06,0.05,0.03,0.04,0.1,0.07,0.09,0.09,0.06,0.08]"
I_stage/stage_state_snapshot.csv,StageStateSnapshot,lambda_n,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field lambda_n in I_stage/stage_state_snapshot.csv,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
I_stage/stage_state_snapshot.csv,StageStateSnapshot,lambda_t_optional,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field lambda_t_optional in I_stage/stage_state_snapshot.csv,[]
I_stage/stage_state_snapshot.csv,StageStateSnapshot,pressure_p_n,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field pressure_p_n in I_stage/stage_state_snapshot.csv,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
I_stage/stage_state_snapshot.csv,StageStateSnapshot,local_compression_w_n,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field local_compression_w_n in I_stage/stage_state_snapshot.csv,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
I_stage/stage_state_snapshot.csv,StageStateSnapshot,tangential_slip_d_t_optional,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field tangential_slip_d_t_optional in I_stage/stage_state_snapshot.csv,[]
I_stage/stage_state_snapshot.csv,StageStateSnapshot,contact_mode_id,string,False,0..1,dimensionless,,object identifier or foreign key per schema,blank allowed unless required,Schema field contact_mode_id in I_stage/stage_state_snapshot.csv,MODE_LOCATE_01
I_stage/stage_state_snapshot.csv,StageStateSnapshot,joint_lock_state_optional,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field joint_lock_state_optional in I_stage/stage_state_snapshot.csv,LOCK_HIST_MULTIPART
I_stage/stage_state_snapshot.csv,StageStateSnapshot,state_covariance_id_optional,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field state_covariance_id_optional in I_stage/stage_state_snapshot.csv,
I_stage/stage_state_snapshot.csv,StageStateSnapshot,absolute_or_increment,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field absolute_or_increment in I_stage/stage_state_snapshot.csv,absolute
I_stage/stage_state_snapshot.csv,StageStateSnapshot,source_ledger_id,string,False,0..1,dimensionless,,object identifier or foreign key per schema,blank allowed unless required,Schema field source_ledger_id in I_stage/stage_state_snapshot.csv,LEDGER_MULTIPART
I_stage/stage_state_snapshot.csv,StageStateSnapshot,quality_flag,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field quality_flag in I_stage/stage_state_snapshot.csv,PASS
I_stage/stage_state_snapshot.csv,StageStateSnapshot,metadata,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field metadata in I_stage/stage_state_snapshot.csv,"{""data_nature"":""SYNTHETIC_NUMERICAL_CONSISTENCY_CASE"",""engineering_claim_allowed"":false,""schema_version"":""V2.5"",""schema_revision"":""MULTI_PART_SERIAL_PARALLEL_2026-07""}"
I_stage/stage_transition_record.csv,StageTransitionRecord,transition_id,string,False,0..1,dimensionless,,object identifier or foreign key per schema,blank allowed unless required,Schema field transition_id in I_stage/stage_transition_record.csv,TRANS_S_LOCATE_01_TO_S_CLAMP_02
I_stage/stage_transition_record.csv,StageTransitionRecord,from_stage_id,string,False,0..1,dimensionless,,object identifier or foreign key per schema,blank allowed unless required,Schema field from_stage_id in I_stage/stage_transition_record.csv,S_LOCATE_01
I_stage/stage_transition_record.csv,StageTransitionRecord,to_stage_id,string,False,0..1,dimensionless,,object identifier or foreign key per schema,blank allowed unless required,Schema field to_stage_id in I_stage/stage_transition_record.csv,S_CLAMP_02
I_stage/stage_transition_record.csv,StageTransitionRecord,from_state_id,string,False,0..1,dimensionless,,object identifier or foreign key per schema,blank allowed unless required,Schema field from_state_id in I_stage/stage_transition_record.csv,STAGE_STATE_S_LOCATE_01
I_stage/stage_transition_record.csv,StageTransitionRecord,to_predicted_state_id,string,False,0..1,dimensionless,,object identifier or foreign key per schema,blank allowed unless required,Schema field to_predicted_state_id in I_stage/stage_transition_record.csv,STAGE_STATE_S_CLAMP_02
I_stage/stage_transition_record.csv,StageTransitionRecord,state_transfer_matrix_or_function,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field state_transfer_matrix_or_function in I_stage/stage_transition_record.csv,GLOBAL_COUPLED_STATE_TRANSFER
I_stage/stage_transition_record.csv,StageTransitionRecord,parameter_transfer_rules,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field parameter_transfer_rules in I_stage/stage_transition_record.csv,PERSIST_INTERFACE_PARAMETERS_WITHIN_VALID_DOMAIN
I_stage/stage_transition_record.csv,StageTransitionRecord,activated_boundary_ids,string,False,0..*,dimensionless,semicolon-separated IDs,,empty list,Schema field activated_boundary_ids in I_stage/stage_transition_record.csv,BND_PANEL_BASE;BND_RIB_PIN;BND_SPAR_SUPPORT;BND_BRACKET_PIN
I_stage/stage_transition_record.csv,StageTransitionRecord,deactivated_boundary_ids,string,False,0..*,dimensionless,semicolon-separated IDs,,empty list,Schema field deactivated_boundary_ids in I_stage/stage_transition_record.csv,BND_PANEL_BASE;BND_RIB_PIN;BND_SPAR_SUPPORT;BND_BRACKET_PIN
I_stage/stage_transition_record.csv,StageTransitionRecord,activated_load_ids,string,False,0..*,dimensionless,semicolon-separated IDs,,empty list,Schema field activated_load_ids in I_stage/stage_transition_record.csv,LOAD_GRAVITY_ALL;LOAD_CLAMP_G_AB;LOAD_CLAMP_G_BC;LOAD_CLAMP_G_AD;LOAD_CLAMP_G_DB
I_stage/stage_transition_record.csv,StageTransitionRecord,removed_load_ids,string,False,0..*,dimensionless,semicolon-separated IDs,,empty list,Schema field removed_load_ids in I_stage/stage_transition_record.csv,LOAD_CLAMP_G_AB;LOAD_CLAMP_G_BC;LOAD_CLAMP_G_AD;LOAD_CLAMP_G_DB
I_stage/stage_transition_record.csv,StageTransitionRecord,actual_load_increment,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field actual_load_increment in I_stage/stage_transition_record.csv,"[16.2133069516,4.4817864607,0.0,12.4034312477,0.0,0.0,6.87360881,0.0,0.0,10.4414003964,0.0,0.0]"
I_stage/stage_transition_record.csv,StageTransitionRecord,joint_activation_change,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field joint_activation_change in I_stage/stage_transition_record.csv,ACTIVATE_ALL_JOINTS
I_stage/stage_transition_record.csv,StageTransitionRecord,locked_history_ids,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field locked_history_ids in I_stage/stage_transition_record.csv,LOCK_HIST_MULTIPART
I_stage/stage_transition_record.csv,StageTransitionRecord,covariance_transfer_id,string,False,0..1,dimensionless,,object identifier or foreign key per schema,blank allowed unless required,Schema field covariance_transfer_id in I_stage/stage_transition_record.csv,COV_TRANS_MULTIPART
I_stage/stage_transition_record.csv,StageTransitionRecord,dependency_hash,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field dependency_hash in I_stage/stage_transition_record.csv,03f7b7a0ce3d95de9e0b353fa96b6c49a6f733c65c0bdf45ba6839aa25bf718a
I_stage/stage_transition_record.csv,StageTransitionRecord,quality_flag,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field quality_flag in I_stage/stage_transition_record.csv,PASS
I_stage/stage_transition_record.csv,StageTransitionRecord,metadata,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field metadata in I_stage/stage_transition_record.csv,"{""data_nature"":""SYNTHETIC_NUMERICAL_CONSISTENCY_CASE"",""engineering_claim_allowed"":false,""schema_version"":""V2.5"",""schema_revision"":""MULTI_PART_SERIAL_PARALLEL_2026-07""}"
I_stat/monte_carlo_config.csv,MonteCarloConfig,mc_config_id,string,False,0..1,dimensionless,,object identifier or foreign key per schema,blank allowed unless required,Schema field mc_config_id in I_stat/monte_carlo_config.csv,MC_DEFAULT
I_stat/monte_carlo_config.csv,MonteCarloConfig,random_variable_ids,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field random_variable_ids in I_stat/monte_carlo_config.csv,alpha_sms;theta;e_proc
I_stat/monte_carlo_config.csv,MonteCarloConfig,joint_distribution_id,string,False,0..1,dimensionless,,object identifier or foreign key per schema,blank allowed unless required,Schema field joint_distribution_id in I_stat/monte_carlo_config.csv,JD_DEFAULT
I_stat/monte_carlo_config.csv,MonteCarloConfig,sample_count,boolean,False,0..1,dimensionless,,,blank allowed unless required,Schema field sample_count in I_stat/monte_carlo_config.csv,1
I_stat/monte_carlo_config.csv,MonteCarloConfig,random_seed,integer,False,0..1,dimensionless,,,blank allowed unless required,Schema field random_seed in I_stat/monte_carlo_config.csv,202607
I_stat/monte_carlo_config.csv,MonteCarloConfig,sampling_method,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field sampling_method in I_stat/monte_carlo_config.csv,deterministic_placeholder
I_stat/monte_carlo_config.csv,MonteCarloConfig,batch_size,boolean,False,0..1,dimensionless,,,blank allowed unless required,Schema field batch_size in I_stat/monte_carlo_config.csv,1
I_stat/monte_carlo_config.csv,MonteCarloConfig,parallel_settings,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field parallel_settings in I_stat/monte_carlo_config.csv,none
I_stat/monte_carlo_config.csv,MonteCarloConfig,mode_library_usage,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field mode_library_usage in I_stat/monte_carlo_config.csv,none
I_stat/monte_carlo_config.csv,MonteCarloConfig,high_fidelity_fallback_budget,boolean,False,0..1,dimensionless,,,blank allowed unless required,Schema field high_fidelity_fallback_budget in I_stat/monte_carlo_config.csv,0
I_stat/monte_carlo_config.csv,MonteCarloConfig,stopping_rule_optional,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field stopping_rule_optional in I_stat/monte_carlo_config.csv,
I_stat/monte_carlo_config.csv,MonteCarloConfig,metadata,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field metadata in I_stat/monte_carlo_config.csv,"{""note"":""默认占位值；请替换为真实工程数据。"",""schema_version"":""V2.5""}"
I_stat/random_sample.csv,RandomSample,random_sample_id,string,False,0..1,dimensionless,,object identifier or foreign key per schema,blank allowed unless required,Schema field random_sample_id in I_stat/random_sample.csv,RSAMPLE_DEFAULT
I_stat/random_sample.csv,RandomSample,mc_config_id,string,False,0..1,dimensionless,,object identifier or foreign key per schema,blank allowed unless required,Schema field mc_config_id in I_stat/random_sample.csv,MC_DEFAULT
I_stat/random_sample.csv,RandomSample,sample_index,boolean,False,0..1,dimensionless,,,blank allowed unless required,Schema field sample_index in I_stat/random_sample.csv,0
I_stat/random_sample.csv,RandomSample,alpha_sms,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field alpha_sms in I_stat/random_sample.csv,[0.0]
I_stat/random_sample.csv,RandomSample,interface_parameter_sample,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field interface_parameter_sample in I_stat/random_sample.csv,[0.0001]
I_stat/random_sample.csv,RandomSample,process_error_sample,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field process_error_sample in I_stat/random_sample.csv,[0.0]
I_stat/random_sample.csv,RandomSample,measurement_error_sample_optional,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field measurement_error_sample_optional in I_stat/random_sample.csv,[0.0]
I_stat/random_sample.csv,RandomSample,locator_compliance_sample_optional,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field locator_compliance_sample_optional in I_stat/random_sample.csv,[0.0001]
I_stat/random_sample.csv,RandomSample,preload_or_command_displacement_sample_optional,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field preload_or_command_displacement_sample_optional in I_stat/random_sample.csv,[0.0]
I_stat/random_sample.csv,RandomSample,correlation_preserved,boolean,False,0..1,dimensionless,,,blank allowed unless required,Schema field correlation_preserved in I_stat/random_sample.csv,FALSE
I_stat/random_sample.csv,RandomSample,source_distribution_ids,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field source_distribution_ids in I_stat/random_sample.csv,JD_DEFAULT
I_stat/random_sample.csv,RandomSample,metadata,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field metadata in I_stat/random_sample.csv,"{""note"":""默认占位值；请替换为真实工程数据。"",""schema_version"":""V2.5""}"
I_stat/sensitivity_result.csv,SensitivityResult,sensitivity_result_id,string,False,0..1,dimensionless,,object identifier or foreign key per schema,blank allowed unless required,Schema field sensitivity_result_id in I_stat/sensitivity_result.csv,SENS_DEFAULT
I_stat/sensitivity_result.csv,SensitivityResult,target_kcp_ids,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field target_kcp_ids in I_stat/sensitivity_result.csv,KCP_END_GAP
I_stat/sensitivity_result.csv,SensitivityResult,input_variable_groups,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field input_variable_groups in I_stat/sensitivity_result.csv,SMS;INTERFACE;PROCESS
I_stat/sensitivity_result.csv,SensitivityResult,method,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field method in I_stat/sensitivity_result.csv,placeholder
I_stat/sensitivity_result.csv,SensitivityResult,local_mode_sensitivities_optional,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field local_mode_sensitivities_optional in I_stat/sensitivity_result.csv,{}
I_stat/sensitivity_result.csv,SensitivityResult,first_order_indices,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field first_order_indices in I_stat/sensitivity_result.csv,{}
I_stat/sensitivity_result.csv,SensitivityResult,total_order_indices_optional,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field total_order_indices_optional in I_stat/sensitivity_result.csv,{}
I_stat/sensitivity_result.csv,SensitivityResult,ranking,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field ranking in I_stat/sensitivity_result.csv,[]
I_stat/sensitivity_result.csv,SensitivityResult,confidence_intervals,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field confidence_intervals in I_stat/sensitivity_result.csv,{}
I_stat/sensitivity_result.csv,SensitivityResult,sample_ids,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field sample_ids in I_stat/sensitivity_result.csv,SAMPLE_001
I_stat/sensitivity_result.csv,SensitivityResult,metadata,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field metadata in I_stat/sensitivity_result.csv,"{""note"":""默认占位值；请替换为真实工程数据。"",""schema_version"":""V2.5""}"
I_stat/statistical_prediction_result.csv,StatisticalPredictionResult,statistical_result_id,string,False,0..1,dimensionless,,object identifier or foreign key per schema,blank allowed unless required,Schema field statistical_result_id in I_stat/statistical_prediction_result.csv,STAT_DEFAULT
I_stat/statistical_prediction_result.csv,StatisticalPredictionResult,mc_config_id,string,False,0..1,dimensionless,,object identifier or foreign key per schema,blank allowed unless required,Schema field mc_config_id in I_stat/statistical_prediction_result.csv,MC_DEFAULT
I_stat/statistical_prediction_result.csv,StatisticalPredictionResult,kcp_ids,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field kcp_ids in I_stat/statistical_prediction_result.csv,KCP_END_GAP
I_stat/statistical_prediction_result.csv,StatisticalPredictionResult,mean_vector,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field mean_vector in I_stat/statistical_prediction_result.csv,[0.0]
I_stat/statistical_prediction_result.csv,StatisticalPredictionResult,covariance_matrix,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field covariance_matrix in I_stat/statistical_prediction_result.csv,[[0.0]]
I_stat/statistical_prediction_result.csv,StatisticalPredictionResult,quantiles,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field quantiles in I_stat/statistical_prediction_result.csv,{}
I_stat/statistical_prediction_result.csv,StatisticalPredictionResult,failure_probabilities,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field failure_probabilities in I_stat/statistical_prediction_result.csv,{}
I_stat/statistical_prediction_result.csv,StatisticalPredictionResult,confidence_intervals,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field confidence_intervals in I_stat/statistical_prediction_result.csv,{}
I_stat/statistical_prediction_result.csv,StatisticalPredictionResult,mode_frequency_statistics,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field mode_frequency_statistics in I_stat/statistical_prediction_result.csv,{}
I_stat/statistical_prediction_result.csv,StatisticalPredictionResult,out_of_domain_rate,number,False,0..1,dimensionless,,,blank allowed unless required,Schema field out_of_domain_rate in I_stat/statistical_prediction_result.csv,0.0
I_stat/statistical_prediction_result.csv,StatisticalPredictionResult,nonconvergence_rate,number,False,0..1,dimensionless,,,blank allowed unless required,Schema field nonconvergence_rate in I_stat/statistical_prediction_result.csv,0.0
I_stat/statistical_prediction_result.csv,StatisticalPredictionResult,overconstraint_mode_frequency_optional,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field overconstraint_mode_frequency_optional in I_stat/statistical_prediction_result.csv,{}
I_stat/statistical_prediction_result.csv,StatisticalPredictionResult,runtime_statistics,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field runtime_statistics in I_stat/statistical_prediction_result.csv,{}
I_stat/statistical_prediction_result.csv,StatisticalPredictionResult,metadata,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field metadata in I_stat/statistical_prediction_result.csv,"{""note"":""默认占位值；请替换为真实工程数据。"",""schema_version"":""V2.5""}"
field_dictionary.csv,FieldDictionary,file_path,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field file_path in field_dictionary.csv,
field_dictionary.csv,FieldDictionary,object_name,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field object_name in field_dictionary.csv,
field_dictionary.csv,FieldDictionary,field_name,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field field_name in field_dictionary.csv,
field_dictionary.csv,FieldDictionary,data_type,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field data_type in field_dictionary.csv,
field_dictionary.csv,FieldDictionary,required,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field required in field_dictionary.csv,
field_dictionary.csv,FieldDictionary,cardinality,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field cardinality in field_dictionary.csv,
field_dictionary.csv,FieldDictionary,unit,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field unit in field_dictionary.csv,
field_dictionary.csv,FieldDictionary,enum_or_format,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field enum_or_format in field_dictionary.csv,
field_dictionary.csv,FieldDictionary,key_semantics,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field key_semantics in field_dictionary.csv,
field_dictionary.csv,FieldDictionary,missing_handling,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field missing_handling in field_dictionary.csv,
field_dictionary.csv,FieldDictionary,description,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field description in field_dictionary.csv,
field_dictionary.csv,FieldDictionary,example_value,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field example_value in field_dictionary.csv,
matrices/matrix_manifest.csv,MatrixManifest,matrix_id,string,False,0..1,dimensionless,,object identifier or foreign key per schema,blank allowed unless required,Schema field matrix_id in matrices/matrix_manifest.csv,BN_AB
matrices/matrix_manifest.csv,MatrixManifest,npz_file,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field npz_file in matrices/matrix_manifest.csv,multi_part_matrices.npz
matrices/matrix_manifest.csv,MatrixManifest,npz_key,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field npz_key in matrices/matrix_manifest.csv,BN_AB
matrices/matrix_manifest.csv,MatrixManifest,shape,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field shape in matrices/matrix_manifest.csv,"[3,12]"
matrices/matrix_manifest.csv,MatrixManifest,dtype,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field dtype in matrices/matrix_manifest.csv,float64
matrices/matrix_manifest.csv,MatrixManifest,unit,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field unit in matrices/matrix_manifest.csv,mixed_by_object_definition
matrices/matrix_manifest.csv,MatrixManifest,row_layout_id_optional,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field row_layout_id_optional in matrices/matrix_manifest.csv,VL_CONTACT_ALL_12
matrices/matrix_manifest.csv,MatrixManifest,column_layout_id_optional,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field column_layout_id_optional in matrices/matrix_manifest.csv,VL_CONTACT_ALL_12
matrices/matrix_manifest.csv,MatrixManifest,derivation_source,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field derivation_source in matrices/matrix_manifest.csv,SYNTHETIC_COUPLED_SPD_FIXTURE
matrices/matrix_manifest.csv,MatrixManifest,description,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field description in matrices/matrix_manifest.csv,多零件串并联数值一致性测试矩阵；不得作为工程实测结论
matrices/matrix_manifest.csv,MatrixManifest,quality_flag,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field quality_flag in matrices/matrix_manifest.csv,PASS
matrices/vector_layout.csv,VectorLayout,vector_layout_id,string,False,0..1,dimensionless,,object identifier or foreign key per schema,blank allowed unless required,Schema field vector_layout_id in matrices/vector_layout.csv,VL_CONTACT_ALL_12
matrices/vector_layout.csv,VectorLayout,block_order,integer,False,0..1,dimensionless,,,blank allowed unless required,Schema field block_order in matrices/vector_layout.csv,0
matrices/vector_layout.csv,VectorLayout,object_type,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field object_type in matrices/vector_layout.csv,Interface
matrices/vector_layout.csv,VectorLayout,object_id,string,False,0..1,dimensionless,,object identifier or foreign key per schema,blank allowed unless required,Schema field object_id in matrices/vector_layout.csv,G_AB
matrices/vector_layout.csv,VectorLayout,contact_domain_id,string,False,0..1,dimensionless,,object identifier or foreign key per schema,blank allowed unless required,Schema field contact_domain_id in matrices/vector_layout.csv,CD_AB
matrices/vector_layout.csv,VectorLayout,start_index,integer,False,0..1,dimensionless,,,blank allowed unless required,Schema field start_index in matrices/vector_layout.csv,0
matrices/vector_layout.csv,VectorLayout,end_index,integer,False,0..1,dimensionless,,,blank allowed unless required,Schema field end_index in matrices/vector_layout.csv,2
matrices/vector_layout.csv,VectorLayout,component,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field component in matrices/vector_layout.csv,normal_contact_point_order
matrices/vector_layout.csv,VectorLayout,unit,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field unit in matrices/vector_layout.csv,mm_or_N_by_vector
matrices/vector_layout.csv,VectorLayout,metadata,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field metadata in matrices/vector_layout.csv,"{""data_nature"":""SYNTHETIC_NUMERICAL_CONSISTENCY_CASE"",""engineering_claim_allowed"":false,""schema_version"":""V2.5"",""schema_revision"":""MULTI_PART_SERIAL_PARALLEL_2026-07""}"
